"GUID идентификатор элемента";"Название элемента";"Путь для раздела";"Адрес (youtube)";"Заголовок2-1";"Ссылка2-1";"Описание2-1";"Заголовок3-1";"Ссылка3-1";"Описание3-1";"Заголовок4-1";"Ссылка4-1";"Описание4-1";"Заголовок5-1";"Ссылка5-1";"Описание5-1"
"AA272217-FA3E-BB3B-BD92-E863C4359CBA";"Как встретить Новый год";"kak-vstretit-novyy-god";"DbT-R1eEhI8";"Новый год 2017 - как встречать, что надеть, что подарить";"http://vedmochka.net/%D0%BD%D0%BE%D0%B2%D1%8B%D0%B9-%D0%B3%D0%BE%D0%B4-2017.html";"Как и где встретить Новый год 2017 - год Огненного Красного Петуха. В чем встречать новый год 2017. Какие блюда приготовить и подать на стол в новогоднюю ночь 2017.";"Новый год 2018 - как встречать, что подарить, что надеть и ...";"http://vedmochka.net/%D0%BD%D0%BE%D0%B2%D1%8B%D0%B9-%D0%B3%D0%BE%D0%B4-2018.html";"Новый год 2018 - как встречать, что подарить, что надеть и приготовить. Легкой снежной поступью в нашу страну пришла зима, укутав улицы, переулки и бульвары белым пушистым покрывалом. Морозные и солнечные дни приближают нас к самому ожидаемому событию – Новому 2018 году. В преддверии ...";"Где встретить Новый год 2018 в Украине - СЕГОДНЯ - Новости ...";"https://www.segodnya.ua/life/travel/pyat-luchshih-mest-dlya-prazdnovaniya-novogo-goda-v-ukraine-1093962.html";"3 дні тому - На Новый год 2018 украинцы будут отдыхать три дня – с 30 декабря по 1 января. Если вы хотите встретить год Желтой Земляной Собаки успешно, нужно позаботиться о месте празднования уже сейчас. "Перед Новым годом цены значительно вырастут. Даже если вы будете бронировать ...";"Как встречать Новый год 2018. Лучшие рекомендации";"http://www.svoimi-rukamy.com/kak-pravilno-vstretit-novii-god.html";"Узнайте о том, как встречать Новый год 2018 для того, чтобы Собака принесла вашей семье тепло и уют. Помните, что это животное любит внимание, а также.."
"F4C4BA98-9065-0BE4-66B6-6F68464A77ED";"Как отметить Новый год в Израиле";"kak-otmetit-novyy-god-v-izraile";"-390OcWbxWg";"Как и где отметить новый год 2017 в Израиле | Иное - Тв ...";"http://inoe.tv/novosti/22018-kak-otmetit-novyj-god-2017-v-izraile";"13 лип. 2016 р. - где встретить новый 2017 год в Израиле, где хорошо и вкусно встретить новый 2017 год.";"Новый Год в Израиле - Турфорум - ОТЗЫВ.Ру";"https://ftour.otzyv.ru/read.php?id=236776";"Решили семьей поехать на Новый Год в Израиль. Экскурсии и отдых уже запланированы, но вопрос именно в празднике 31 декабря, хочется чтобы для детей это все-таки был "привычный" веселый праздник, пусть и в другой стране. Насколько в Израиле празднуют наш традиционный Новый Год? Где ...";"Как отмечают новый год в Израиле - Beinisrael.com";"http://beinisrael.com/social/ourlife/novyj-god-v-izraile/";"5 січ. 2014 р. - Информация о проведении нового года в Израиле, тенденции в преддверии праздника . Как правильно готовиться к празднику и как отмечают новый год в Израиле.";"Где отметить Новый год в Тель-Авиве? • Форум Винского";"http://forum.awd.ru/viewtopic.php?t=64029";"24 груд. 2008 р. - ок, я нашёл вам вариант с кем весело провести новый год ))))) это клуб путешественников Израильских Акуна матата ))))) http://www.netproblem.co.il/detail.php? ... NOVIIGOD09 в этой ссылочке из страничка про праздник, цены и программа и телефон для заказов, торопитесь, они говорят, что ..."
"C50A46DA-6933-D9CA-D575-CA3480244A2A";"Как встретить старый Новый год";"kak-vstretit-staryy-novyy-god";"qmcVgBcXVb0";"Как и зачем встречать старый новый год – всё о встрече старого ...";"http://www.colady.ru/vsyo-o-vstreche-starogo-novogo-goda-kak-nuzhno-prazdnovat-staryj-novyj-god.html";"4 січ. 2017 р. - Почему старый Новый год празднуют в России и нигде больше? Читайте на colady.ru интересные факты о встрече старого Нового года. Узнайте, как нужно встречать старый Новый год и продолжайте новогодние праздники.";"Как праздновать Старый Новый год 14 января: Традиции и ...";"http://www.nexplorer.ru/news__13401.htm";"Старый Новый год - история праздника. Новый год в России по указу Петра I стали праздновать 1 января в 1700 году, а встречать Старый Новый год начали в 1918 году, когда Советская Россия перешла с прежнего Юлианского на принятый в Европе Григорианский календарь. Традиция отмечать Старый ...";"Как встречать и отмечать старый новый год - Домашний очаг ...";"http://maxybaby.net.ua/index.php?loc=art-family-home&art=stariy-noviy-god";"Каждый год 13 января в небе появляются фейерверки, а люди начинают поздравлять с Новым Годом. Традиции празднований именно 13 января уходят очень далеко, объединяя светские и другие празднества. Итак, о том, как отмечать Старый Новый Год, чем можно заняться кроме распивания ...";"Старый Новый год 2018: суть и обычаи праздника - Sputnik Грузия";"https://sputnik-georgia.ru/reviews/20170113/234522817/Staryj-novyj-god-2017-sut-i-obychai-prazdnika.html";"13 січ. 2017 р. - Старый Новый год - один из уникальных праздников, отмечают в ночь с 13 на 14 января во многих странах, в том числе и на постсоветском пространстве. ... Такой обычай можно встретить у жителей бывшей Югославии. Причины тоже аналогичны — служители церкви ведут отсчет всех ..."
"AAF1685A-5E2B-B816-41B6-BEFEC58B51BB";"Как отметить дома Новый год";"kak-otmetit-doma-novyy-god";"9nwaRB_wLKk";"Как отпраздновать Новый год дома с семьей - wikiHow";"https://ru.wikihow.com/%D0%BE%D1%82%D0%BF%D1%80%D0%B0%D0%B7%D0%B4%D0%BD%D0%BE%D0%B2%D0%B0%D1%82%D1%8C-%D0%9D%D0%BE%D0%B2%D1%8B%D0%B9-%D0%B3%D0%BE%D0%B4-%D0%B4%D0%BE%D0%BC%D0%B0-%D1%81-%D1%81%D0%B5%D0%BC%D1%8C%D0%B5%D0%B9";"Как отпраздновать Новый год дома с семьей. Встреча Нового года дома с семьей может стать прекрасной возможностью укрепить семейные узы, ве.";"Новый год дома, сценарий. Как интересно встретить Новый год ...";"https://mag.relax.by/prazdnik/ny/10229459-kak-vstretity-novyj-god-s-semyjej/";"Отметить Новый год с семьей дома — ваша лучшая идея в грядущий праздник. Совместное торжество, бесспорно, принесет ту самую теплоту отношениям в вашем маленьком домашнем мире. Кроме того, именно наступающий год является лучшим временем для перемен. Новогодняя ночь в кругу семьи ...";"Дома на Новый год. Как весело встретить Новый год дома?";"http://ladyvenus.ru/articles/domashnii-ochag-deti/psikhologiya-otnoshenii/doma-na-novyi-god-kak-veselo-vstretit-novyi-go";"Одной из главных составляющих увлекательного и веселого праздника являются активные новогодние игры и оригинальные, прикольные конкурсы на Новый год, которые не позволят никому из присутствующих остаться в стороне и объединят всех гостей и членов семьи.";"10 способов встретить Новый год не так, как обычно - Лайфхакер";"https://lifehacker.ru/2014/12/18/10-sposobov-vstretit-novy-j-god-ne-tak-kak-oby-chno/";"18 груд. 2014 р. - Это ещё один способ встретить Новый год дома с родственниками и друзьями, но сделать его необычным и запоминающимся. Сделайте украшения для дома в стиле другой страны вроде японских кадомацу или китайских фонариков и картинок с пожеланиями. Подарите друг другу особые ..."
"E76D94E9-06FB-F2A6-9DB0-E6FC2C06676B";"Как встретить Новый год в Уфе";"kak-vstretit-novyy-god-v-ufe";"J_CeXptcWdQ";"Где отметить Новый год 2017 в Уфе - 2016.life";"https://2016.life/%D0%BD%D0%BE%D0%B2%D1%8B%D0%B9-%D0%B3%D0%BE%D0%B4-%D0%B2-%D1%83%D1%84%D0%B5";"Все знают шутливую примету: как встретишь Новый год – так его и проведешь. А потому уфимцам стоит заранее подумать о том, где и как праздновать. Благо, выбор как никогда широк и развлечения найдутся на любой вкус. Где отметить Новый год 2017 в Уфе ...";"Новый год 2018 в Уфе. -";"http://ng-ufa.ru/";"Главная - Новый год в Уфе · НОВОСТИ НОВОГОДНЕЙ УФЫ · Фото новогодней Уфы · Как встретить Новый год в Уфе? Где встретить Новый год в Уфе? Что подарить на Новый год? Новый год детям · Что он нам несет - Новый год? Календарь новогодних мероприятий · Новый год за пределами Уфы ...";"Где в Уфе отметить новогодний корпоратив - КП-Уфа";"https://www.ufa.kp.ru/daily/26743/3772239/";"13 жовт. 2017 р. - В башкирской столице октябрь уже оголил деревья, автовладельцы отложили копеечку на зимнюю резину, а магазины уже пополнили коллекции пуховиков. Близится зима, а значит скоро – Новый год! Не стоит тешить себя мыслью, мол, до праздника еще три месяца – успеем помозговать ...";"Где встретить новый год 2018 в Уфе: отметить недорого, рестораны";"http://novyjgod.com/prazdnik/gde-vstretit-2018-v-ufe.html";"Где недорого в Уфе встретить новый год 2018 и отметить весело в ресторане и на турбазе. Места дешевых душевных мест отдыха с детьми, шумной компанией."
"E1AE4F24-3365-D2AA-2210-AEC1B04E1095";"Как отметить весело Новый год";"kak-otmetit-veselo-novyy-god";"rpMs6JUqwAc";"10 способов встретить Новый год не так, как обычно - Лайфхакер";"https://lifehacker.ru/2014/12/18/10-sposobov-vstretit-novy-j-god-ne-tak-kak-oby-chno/";"18 груд. 2014 р. - Вот несколько альтернативных способов отпраздновать Новый год.";"Дома на Новый год. Как весело встретить Новый год дома?";"http://ladyvenus.ru/articles/domashnii-ochag-deti/psikhologiya-otnoshenii/doma-na-novyi-god-kak-veselo-vstretit-novyi-go";"Одной из главных составляющих увлекательного и веселого праздника являются активные новогодние игры и оригинальные, прикольные конкурсы на Новый год, которые не позволят никому из присутствующих остаться в стороне и объединят всех гостей и членов семьи.";"Как отпраздновать Новый год дома с семьей - wikiHow";"https://ru.wikihow.com/%D0%BE%D1%82%D0%BF%D1%80%D0%B0%D0%B7%D0%B4%D0%BD%D0%BE%D0%B2%D0%B0%D1%82%D1%8C-%D0%9D%D0%BE%D0%B2%D1%8B%D0%B9-%D0%B3%D0%BE%D0%B4-%D0%B4%D0%BE%D0%BC%D0%B0-%D1%81-%D1%81%D0%B5%D0%BC%D1%8C%D0%B5%D0%B9";"Как отпраздновать Новый год дома с семьей. 3 части:Напитки и едаРазвлечения и забавыВстреча Нового года. Встреча Нового года дома с семьей может стать прекрасной возможностью укрепить семейные узы, весело провести время и вступить в новый год вместе с близкими людьми. Если заранее ...";"Новый год дома, сценарий. Как интересно встретить Новый год ...";"https://mag.relax.by/prazdnik/ny/10229459-kak-vstretity-novyj-god-s-semyjej/";"Встречаем Новый год дома с семьей или друзьями. Это может быть весело! Как встретить волшебный Новый год в кругу семьи, подскажет relax.by! ... Отметить Новый год с семьей дома — ваша лучшая идея в грядущий праздник. Совместное торжество, бесспорно, принесет ту самую теплоту отношениям ..."
"00431CBA-B9E7-33BB-BD89-FA4AD511A897";"Как начать новогодний вечер";"kak-nachat-novogodniy-vecher";"EARRYLGdBRg";"Новогодний вечер для взрослых / Сценарии Нового года 2018";"http://scenario.fome.ru/ras-2-183.html";"Сценарий: Новогодний вечер для взрослых. Сценарии праздников - это ещё один проект, который поможет вам хорошо отдохнуть и провести время. Сайт содержит коллекцию cценариев разбитых по тематическим разделам. Имеется рейтинг и обсуждение понравившегося. Постоянные обновления.";"Как начать новогодний вечер - AstroMeridian.Ru";"http://www.astromeridian.ru/poetry/kak_nachat_novogodnij_vecher.html";"Как начать новогодний вечер? С чего его нужно начинать? - этими вопросами задаются те, кто впервые пригласил к себе гостей на праздник. Естественно, от того каким будет старт зависит и весь праздник, поэтому каждый хочет начать его с позитива. А для этого нужно продумать каждую мелочь.";"Как начать новогодний вечер - Новый год 2014";"http://glamius.ru/obschestvo/prazdniki/kak-nachat-novogodniy-vecher";"Как правильно начинать новогодний вечер. Традиционное начало новогоднего вечера.";"НОВОГОДНИЙ КОРПОРАТИВ 2018. КОРПОРАТИВ НА НОВЫЙ ...";"http://korporativus.com/new_year/rus/new_year.html";"В последние годы стало модным организовывать корпоративный новогодний праздник. ... Извечный вопрос — с чего начать? .... Расходы на проведение праздничного вечера не являются экономически оправданными в целях исчисления налога на прибыль, поскольку они не связаны с производственной ..."
"84E485B2-1416-3378-C473-0230996D01EE";"Как встретить и провести Новый год";"kak-vstretit-i-provesti-novyy-god";"ue6FQKveoLY";"Как встретить новый 2018 год Желтой Земляной Собаки. Что ...";"http://maminsite.ru/holiday.files/new-year.htm";"Правило одно — 2018 год категорически нельзя встречать в одиночестве. В кругу семьи или с друзьями в палатке, в ночном клубе или на детском празднике — неважно, лишь бы рядом были близкие люди. Даже если придется встречать новый год в командировке, включайте скайп и хоть так окажитесь ...";"Как провести Новый Год: 20 интересных вариантов - Дневник Успеха";"http://dnevnyk-uspeha.com/interesnye-fakty/kak-provesti-novyj-god.html";"Как провести Новый год: 5 составляющих идеальной вечеринки + 7 идей для небанального торжества + 7 вариантов вечеринки вне дома + 7 преимуществ праздника вдвоем. ... Как встретить Новый год, чтобы все остались счастливыми,. а праздник оставил только позитивные эмоции, расскажет психолог в ...";"Новый год 2018 - как встречать, что подарить, что надеть и ...";"http://vedmochka.net/%D0%BD%D0%BE%D0%B2%D1%8B%D0%B9-%D0%B3%D0%BE%D0%B4-2018.html";"Новый год 2018 - как встречать, что подарить, что надеть и приготовить. Легкой снежной поступью в нашу страну пришла зима, укутав улицы, переулки и бульвары белым пушистым покрывалом. Морозные и солнечные дни приближают нас к самому ожидаемому событию – Новому 2018 году. В преддверии ...";"Новый год 2017 - как встречать, что надеть, что подарить";"http://vedmochka.net/%D0%BD%D0%BE%D0%B2%D1%8B%D0%B9-%D0%B3%D0%BE%D0%B4-2017.html";"С каждым днем к нам приближается новый 2017 год Красного Огненного Петуха. Праздничный новогодний вечер каждый из нас будет стараться провести как можно веселее и радостнее, ведь как новый год встретишь, так его и проведешь. Но как правильно встретить Огненного Петуха, чтобы грядущий ..."
"129DF0A6-B77F-CFAB-70B9-FCFAB2BD0146";"Как праздновать Новый год";"kak-prazdnovat-novyy-god";"z5TYQHwQeDI";"Новый год 2017 - как встречать, что надеть, что подарить";"http://vedmochka.net/%D0%BD%D0%BE%D0%B2%D1%8B%D0%B9-%D0%B3%D0%BE%D0%B4-2017.html";"Как и где встретить Новый год 2017 - год Огненного Красного Петуха. В чем встречать новый год 2017. Какие блюда приготовить и подать на стол в новогоднюю ночь 2017.";"Новый год 2018 - как встречать, что подарить, что надеть и ...";"http://vedmochka.net/%D0%BD%D0%BE%D0%B2%D1%8B%D0%B9-%D0%B3%D0%BE%D0%B4-2018.html";"Новый год 2018 - как встречать, что подарить, что надеть и приготовить. Легкой снежной поступью в нашу страну пришла зима, укутав улицы, переулки и бульвары белым пушистым покрывалом. Морозные и солнечные дни приближают нас к самому ожидаемому событию – Новому 2018 году. В преддверии ...";"Как встречать Новый год 2018. Лучшие рекомендации";"http://www.svoimi-rukamy.com/kak-pravilno-vstretit-novii-god.html";"Узнайте о том, как встречать Новый год 2018 для того, чтобы Собака принесла вашей семье тепло и уют. Помните, что это животное любит внимание, а также..";"Как встречать Новый 2018 год собаки, что готовить на праздник";"http://www.manalfa.com/udacha/kak-vstrechat-chto-gotovit-na-novyj-god";"Как правильно встречать Новый 2018 год Желтой Собаки, чтобы привлечь к себе удачу и деньги. Что готовить к праздничному столу?"
"AE9F1B4D-C521-ED40-2C30-7618F591FCD8";"Как встретить Новый год в Казани";"kak-vstretit-novyy-god-v-kazani";"J_CeXptcWdQ";"Новогодние банкеты в Казани 2018, банкеты в ресторане с ...";"https://to-kazan.ru/%D0%BD%D0%BE%D0%B2%D0%BE%D0%B3%D0%BE%D0%B4%D0%BD%D0%B8%D0%B5-%D0%B1%D0%B0%D0%BD%D0%BA%D0%B5%D1%82%D1%8B/";"Приглашаем встретить Новый год 2018 в ресторанах и гостиницах Казани с праздничными новогодними программами и отменной кухней! Новогодние банкеты 2016 в Казани Туроператор «Лидер Казань» предлагает гостям столицы Татарстана встретить Новый 2018 год в лучших ресторанах и отелях ...";"31 декабря 2017 – Новый год в ресторане 2018: Vegas – Афиша ...";"https://maximilians.ru/kazan/new-year-2018/";"Новый год в ресторане 2018: Vegas и другие концерты и вечеринки в ресторане «Максимилианс» Казань. Смотрите афишу, бронируйте столики, покупайте ... Встретить Новый год в ресторане, где вас накормят искусно приготовленными и красиво сервированными блюдами, устроить незабываемую ...";"Новый год — 2018 в Казани. Где и как отметить? - Make-Trip.ru";"https://make-trip.ru/russia/novyj-god-v-kazani";"21 жовт. 2016 р. - Подсказываем, где и как можно встретить новый 2018 год в Казани: что посмотреть, какие рестораны посетить, где остановиться, а также цены на туры, отели и еду. Отдых в Казани на новый 2018 год — это возможность увидеть слияние русской и татарской традиций, древней истории и ...";"Где встретить Новый Год 2017 в Казани - 2016.life";"https://2016.life/%D0%BD%D0%BE%D0%B2%D1%8B%D0%B9-%D0%B3%D0%BE%D0%B4-%D0%B2-%D0%BA%D0%B0%D0%B7%D0%B0%D0%BD%D0%B8";"Где встретить Новый Год 2017 в Казани? Антикризисные идеи не дорого и весело провести новогодние праздники."
"FA5BAEE7-1FA0-DF88-7E07-B0D5FEA8CD5A";"Как встретить Новый год вдвоем";"kak-vstretit-novyy-god-vdvoem";"ezM7Syru5hg";"Как отметить новый год вдвоем - Woman's Day";"http://www.wday.ru/seks-otnosheniya/psihologiya/kak-vstretit-novyiy-god-vdvoem/";"27 лист. 2016 р. - Далеко не всем парам удается встретить Новый год вдвоем так, чтобы потом не было несбывшихся ожиданий и нереализованных желаний. Те, кто все-таки умудряется создать новогоднюю идиллию в режиме «тет-а-тет», являются скорее исключением, нежели правилом. Что, кстати ...";"Новый год вдвоем: идеальный сценарий - Kleo.ru";"https://www.kleo.ru/items/love/novyi_god_vdvoem.shtml";"Идея замечательная, потому что, во-первых, Новый год – Как отметить Новый год вдвоем семейный праздник, а значит, у вашей пары есть повод для создания и поддержания соответствующих традиций. А во-вторых, с кем встретишь, с тем, как известно, и проведешь. Будем верить народным приметам и ...";"Как отметить Новый год вдвоем? - Солнечные руки";"https://www.sun-hands.ru/18kak_otmetit_Novy_god_vdvoem.html";"Для одних романтика – это идеально выбранный ресторан, свечи, дорогое шампанское в хрустальных бокалах, тихая музыка и небо, полное звезд. Для других – быть застигнутыми снегопадом где-то на полпути к цели, благодаря чему появится возможность оказаться вдвоем в тишине, оторванными от ...";"Как встретить Новый год вдвоем - Домашний";"https://www.domashniy.ru/lubov-i-otnosheniya/kak_romantichno_vstretit_novyj_god_vdvoem_obzor_variantov/";"Новый год считается семейным праздником. Если у вас есть вторая половинка, значит, у вашей пары есть повод поддержать традицию и отметить главный зимний праздник наедине с любимым. Тем более, как гласит пословица, с кем встретишь наступающий год, с тем и проведешь. Встреча Нового года ..."
"E6BFE769-AA80-1953-D3D0-01DEC4ACAA99";"Как провести Новый год в классе";"kak-provesti-novyy-god-v-klasse";"ap_6IdEpgyw";"Сценарий Новый год в классе (6, 7, 8, 9 классы) | Снова Праздник!";"http://snova-prazdnik.ru/novyj-god-v-klasse/";"Я написала сценарий для детей 6-9 классов. Новый год в классе организовать достаточно сложно, но если продумать конкурсы и игры, все пройдет весело!";"Как устроить праздник Нового года для детей в школе?";"https://brjunetka.ru/kak-organizovat-novogodniy-prazdnik-v-shkole/";"Чтобы Новый год был весёлым и запомнился школьником, при организации этого праздника нужно учитывать некоторые важные моменты: ... К примеру, можно провести несколько конкурсов специально для мам и пап, а также устроить соревнования, в ходе которых свои силы сможет показать каждая ...";"НОВЫЙ ГОД В ШКОЛЕ. КОРПОРАТИВУС";"http://korporativus.com/school_events/rus/noviy_god_0.html";"Новый год в школе. Сценарий встречи Новогодняя сказка. Новогодний карнавал в школе.";"Как провести Новый год в классе? - У меня растут года...";"http://www.rastut-goda.ru/questions-of-pedagogy/5117-kak-provesti-novyj-god-v-klasse.html";"Где отметить Новый год с классом? Первым делом решите, какое помещение вам нужно для праздника. Если вы решили встретить новогодний вечер в узком кругу одноклассников, то проведите праздник в классном кабинете. Если вы пришли к тому, что надо устроить большую и веселую вечеринку, ..."
"53A8BCEF-0DAA-6808-2A4B-AF2A6B484568";"Как встретить Новый год одинокому";"kak-vstretit-novyy-god-odinokomu";"Frwc5EmTMRg";"Как встретить Новый год одинокому - AstroMeridian.Ru";"http://www.astromeridian.ru/poetry/vstrehaem_novyj_god_odinokomu.html";"Бытует мнение, что Новый год нужно встречать в кругу своих родных. Но довольно часто в жизни людей наступает момент, когда по тем или иным причинам нам приходится встречать Новый год в одиночестве. Поэтому ниже мы хотим затронуть вопрос: как встретить Новый год одинокому человеку?";"Ответы@Mail.Ru: Как встретить Новый год одинокому человеку?";"https://otvet.mail.ru/question/33977362";"29 лист. 2010 р. - Здравствуйте меня зовут Дмитрий.Так уж получилось что я по жизни очень одинокий человек.Ни друзей ни даже хороших знакомых никогда не имел.Мне 21 год и я учусь ...";"Как встретить Новый год одной (одному): необычные идеи!";"http://new-year-party.ru/kak-vstretit-novyiy-god-odnoy-odnomu/";"Хотите знать как необычно встретить новый год в одиночестве? Даже если ты один (или одна) существует масса идеи как провести это время с пользой и с положительными эмоциями.";"Как одинокой женщине встретить Новый год - Glamius.ru";"http://glamius.ru/obschestvo/prazdniki/kak-odinokoy-zhenshchine-vstretit-novyy-god";"Советы по проведению Нового года одинокой девушке. Шесть способов весело провести Новый год."
"4D266751-B59A-1168-AC12-DE9D1E22A254";"Как провести новогодний вечер с мужчиной";"kak-vstretit-novyy-god-s-muzhchinoy";"hJqqnoye_MI";"Как провести новогодний вечер с мужчиной Как встретить Новый ...";"https://www.kakprosto.ru/kak-82042-kak-vstretit-novyy-god-s-muzhchinoy";"Как провести новогодний вечер с мужчиной. Новый год – это время чудес, сказок, исполнения желаний. И хочется, чтобы эта ночь стала по-настоящему волшебной, запомнилась надолго. А если встреча Нового года планируется в компании любимого мужчины, то желание сделать праздник необычным и ...";"Как провести новогодний вечер с мужчиной - sandmixter.ru";"http://sandmixter.ru/zhenskie-i-deti-2/6592-kak-provesti-novogodnij-vecher-s-muzhchinoj.html";"Новый год – это время чудес, сказок, исполнения желаний. И хочется, чтобы эта ночь стала по-настоящему волшебной, запомнилась надолго. А если встреча Нового года планируется в компании любимого мужчины, то желание сделать праздник необычным и ярким особенно велико у многих девушек.";"Новый год вдвоем: идеальный сценарий - Kleo.ru";"https://www.kleo.ru/items/love/novyi_god_vdvoem.shtml";"27 лист. 2016 р. - Пойми, шумная и веселая компания сама по себе настроит на нужный лад, но если уж вы решили провести Новый год вдвоем, то над созданием настроения придется поработать. Нет времени? Найдите! Пройдитесь в выходной по магазинам, купите продукты для новогодних блюд, ...";"Как отметить Новый год вдвоем? - Солнечные руки";"https://www.sun-hands.ru/18kak_otmetit_Novy_god_vdvoem.html";"Будем верить народным приметам и встречать Новый год вдвоем с любимым мужчиной. Сайт «Солнечные ... Самые лучшие новогодние салфетки вы и сами сможете выбрать. Хотите, чтобы ... Это второе правило, которому вам нужно следовать, чтобы организовать незабываемый вечер. Все женщины ..."
"8844754E-6871-C360-D67E-4F3BAF06CC49";"Как организовать праздничную программу для детей на новый год";"kak-organizovat-prazdnichnuyu-programmu-dlya-detey-na-novyy-god";"bFN7dYbteYk";"Сценарий семейного Нового Года. Семейные конкурсы - 7я.ру";"http://www.7ya.ru/article/Scenarij-semejnogo-Novogo-Goda/";"Сценарий семейного Нового Года. Как провести домашний новогодний праздник для детей и взрослых в кругу семьи. Программа празднования Нового года ... Здравствуйте! Хочу поделиться новогодним сценарием, который сделала на прошлый Новый Год для своей семьи. Всем очень понравилось.";"Семейный Новый год - сценарий праздника. Новогодний сценарий ...";"http://www.7ya.ru/article/Semejnyj-Novyj-god-scenarij-prazdnika/";"Это значит, поиск подарков, шуршание упаковочной бумаги в снежинках и санта-клаусах, гора сюрпризов под елкой, праздничный стол, салатики, новогодний гусь с яблоками, праздничная программа по телевизору... Так, стоп! Какой телевизор? Ведь это Новый год — самый романтичный праздник в году!";"Новый год в кругу семьи - Снова Праздник";"http://snova-prazdnik.ru/stzenary-novyj-god-doma/";"Кому-то хочется посмотреть новогодние программы, кому-то просто вкусно покушать, анекдоты послушать. Дети бегают между столом и елкой, хозяйка с салатиками — от кухни до гостинной. И все! Вспомнить нечего. После боя курантов начинаем зевать и расползаться? Нет! Праздничное настроение ...";"Сценарии Нового года 2018: конкурсы, интересные идеи, игры";"http://differed.ru/novyj-god/novogodnie-scenarii-konkursy";"Веселые конкурсы, шуточные задания, командные игры дают возможность почувствовать себя детьми, ощутить всю прелесть новогодней ночи. Давай разберемся, как ... Если Новый год 2018 планируется встречать в кругу друзей, то праздник можно провести по какому-нибудь тематическому сценарию."
"7D9B5ED6-3C51-C89C-7293-974376C51865";"Как поднять новогоднее настроение";"kak-podnyat-novogodnee-nastroenie";"14q1btsT9XU";"Новогоднее настроение. От чего зависит и как создать новогоднее ...";"https://www.inmoment.ru/holidays/new-year-mood.html";"Прекрасный способ поднять себе настроение и сделать его новогодним – украшение ёлки. Это можно делать несколько раз: сначала на работе, потом у себя дома, а ещё можно помочь нарядить ёлку своим родителям, тётушкам, подругам и друзьям – чем больше ёлок вы украсите, тем лучше. Некоторые ...";"10 способов создать новогоднее настроение - Психология ...";"https://iledebeaute.ru/psihologiya/2011/12/20/21519/";"20 груд. 2011 р. - Один из надежных способов создать новогоднее настроение – украшение квартиры к празднику. Можно обойтись банальной елкой, а можно превратить весь дом в резиденцию Деда Мороза или замок Снежной королевы. Нет снега на улице – не беда, разместите его в собственной ...";"Новогоднее настроение 2018 - как его создать? 5 эффективных ...";"http://new-year-party.ru/novogodnee-nastroenie/";"Как создать Новогоднее настроение перед праздником? 5 советов, которые изменят ваши эмоции! Создайте радость сами, дарите ее своим близким, украшайте мир перед праздником, и Дед мороз дарит вас чудом!";"13 способов создать новогоднее настроение - Блог-хэппенинг";"http://hloflo.livejournal.com/714467.html";"24 лист. 2014 р. - 3. Составлять списки "что купить на праздничный стол". 4. Обложиться и усматриваться новогодними фильмами (например, "Отпуск по обмену" и "Реальную любовь"). 5. Сделать у себя в ЖЖ новогодний календарь, чтобы поднимать новогоднее настроение себе и френдам. Каждый день с 1 ..."
"3EB369CB-4297-B796-437A-C0FDC6D8D3CA";"Как провести Новый год с семьей";"kak-provesti-novyy-god-s-semey";"kISqSptdgHU";"Как отпраздновать Новый год дома с семьей - wikiHow";"https://ru.wikihow.com/%D0%BE%D1%82%D0%BF%D1%80%D0%B0%D0%B7%D0%B4%D0%BD%D0%BE%D0%B2%D0%B0%D1%82%D1%8C-%D0%9D%D0%BE%D0%B2%D1%8B%D0%B9-%D0%B3%D0%BE%D0%B4-%D0%B4%D0%BE%D0%BC%D0%B0-%D1%81-%D1%81%D0%B5%D0%BC%D1%8C%D0%B5%D0%B9";"Как отпраздновать Новый год дома с семьей. 3 части:Напитки и едаРазвлечения и забавыВстреча Нового года. Встреча Нового года дома с семьей может стать прекрасной возможностью укрепить семейные узы, весело провести время и вступить в новый год вместе с близкими людьми. Если заранее ...";"Как встретить Новый год с семьей - Relax.by";"https://mag.relax.by/prazdnik/ny/10229459-kak-vstretity-novyj-god-s-semyjej/";"Встречаем Новый год дома с семьей или друзьями. Это может быть весело! Как встретить волшебный Новый год в кругу семьи, подскажет relax.by!";"Как весело встретить новый год семьей с детьми - Польза и Вред.Ру";"https://polzavred.ru/kak-veselo-vstretit-novyj-god-semej-s-detmi.html";"22 груд. 2014 р. - Как весело встретить новый год семьей с детьми. Содержание. Создаем праздничное настроение; Новогодние развлечения; Вручение подарков. Большинство пар, имеющих детей, особенно дошкольного возраста, вынуждены отмечать новый год дома в семейном кругу. Но даже в таких ...";"10 способов встретить Новый год не так, как обычно - Лайфхакер";"https://lifehacker.ru/2014/12/18/10-sposobov-vstretit-novy-j-god-ne-tak-kak-oby-chno/";"18 груд. 2014 р. - Вот несколько альтернативных способов отпраздновать Новый год."
