"GUID идентификатор элемента";"Название элемента";"Путь для раздела";"Адрес (youtube)";"Заголовок2-1";"Ссылка2-1";"Описание2-1";"Заголовок3-1";"Ссылка3-1";"Описание3-1";"Заголовок4-1";"Ссылка4-1";"Описание4-1";"Заголовок5-1";"Ссылка5-1";"Описание5-1"
"4EB6AFC8-8E00-5945-1454-2DF5815E6253";"Что приготовить на Новый год 2016";"chto-prigotovit-na-novyy-god-2016";"0qa_efxyI1E";"Что приготовить на новый год 2017: новые блюда на год петуха ...";"https://klub-drug.ru/prazdniki/god-novyj/blyuda-chto-prigotovit-foto.html&sa=U&ved=0ahUKEwie6t6q1e3XAhXkkOAKHYADBfYQFggpMAM&usg=AOvVaw2RHD-ZcbsIMpYi5";"В преддверии нового 2017 года хозяйки поглощены заботой о том, что приготовить на новый год, как накрыть новогодний стол, чтобы порадовать покровителя года по восточному гороскопу – Петуха. Новогодний стол должен быть в простоте, без излишеств особенных, но сытным, ведь петух отличается ...";"Блюда на Новый Год 2018 - рецепты с фото на Повар.ру (1628 ...";"http://povar.ru/list/new_year/&sa=U&ved=0ahUKEwie6t6q1e3XAhXkkOAKHYADBfYQFggvMAQ&usg=AOvVaw1DHhzOO7t-W_vgI";"Новый год — один из самых ожидаемых праздников в году. Считается, что в праздничную ночь все должно быть идеально, соответствовать определенным традициям. Поэтому наряду с главными моментами о месте встречи и наряде всегда возникает вопрос, что приготовить на Новый год. В поисках ...";"Что приготовить на Новый год 2016 - Ivona - bigmir)net";"http://ivona.bigmir.net/cooking/toowners/383498-Chto-prigotovit--na-Novyj-god-2016--TOP-15-idej&sa=U&ved=0ahUKEwie6t6q1e3XAhXkkOAKHYADBfYQFgg1MAU&usg=AOvVaw3WzqNcTcqVVUezA";"18 ноя 2015 ... Новый год 2016, что приготовить на стол? Ищешь, что приготовить на год Обезьяны? Рецепты с фото новогодних блюд смотри на Ivona.bigmir.net.";"Что приготовить на Новый год 2018 - Кулинямка";"http://kulinyamka.ru/vse-dlya-prazdnika/chto-prigotovit-na-noviy-god.html&sa=U&ved=0ahUKEwie6t6q1e3XAhXkkOAKHYADBfYQFgg8MAY&usg=AOvVaw17pf9bOAYqUU7mD";"Что приготовить на Новый год 2018, какие горячие блюда, салаты, закуски, бутерброды и напитки поставить на стол в соответствии с восточным календарем тридцать первого декабря, мы и постараемся решить сейчас с вами."
"B07388C4-6516-2F3F-C79C-EEDC3952E606";"Как сделать пряничные новогодние шары";"kak-sdelat-pryanichnye-novogodnie-shary";"3Oo6FqG6WZI";"Новогодние имбирные пряники на Елку, фото-рецепт и роспись";"http://new-year-party.ru/novogodnie-imbirnye-pryaniki-recept-foto/&sa=U&ved=0ahUKEwjP3N251e3XAhXETN8KHe_3BGIQFggsMAc&usg=AOvVaw3M--kD6Di0c-4Mt";"19 дек 2014 - 1 мин. - Добавлено пользователем Татьяна Творческая http://vk.com/id168784847 По всем вопросам обращайтесь в личку)) С уважением, всегда Ваша Творческая Мастерская.=))";"Как сделать новогодние шары-пряники - LivePosts";"https://liveposts.ru/articles/recipes/kak-sdelat-novogodnie-sharyi-pryaniki&sa=U&ved=0ahUKEwjP3N251e3XAhXETN8KHe_3BGIQFgg2MAk&usg=AOvVaw2x0QGf9Mk6yqXWu";"Как сделать пряничные новогодние шары :: Стол, елка, атрибуты :: KakProsto .ru: как просто сделать всё.";"Как сделать пряничные новогодние шары :: Стол, елка ... - Pinterest";"https://www.pinterest.com/pin/462111611747177187/&sa=U&ved=0ahUKEwjP3N251e3XAhXETN8KHe_3BGIQFgg9MAo&usg=AOvVaw3ph9Cz0JxxpnfQ4";"17 ноя 2015 ... Как сделать пряничные новогодние шары :: Стол, елка, атрибуты :: KakProsto .ru: как просто сделать всё // лидия рецтская.";"Как сделать пряничные новогодние шары :: Стол, елка ... - Постила";"http://postila.ru/post/34428337&sa=U&ved=0ahUKEwjP3N251e3XAhXETN8KHe_3BGIQFgg_MAs&usg=AOvVaw3COyX_A4Y2KOMrn";"Вкусные новогодние подарки — пряники, конфеты — любят все. Их можно повесить на ёлку, а под ёлку поставить пряничный домик — как его сделать, мы вам рассказывали (см. «Наука и жизнь» № 12, 2012 г., статья «Домик пряничный стоял…»). Правда, у таких украшений короткая жизнь."
"41BE6C8B-387E-AAC1-E17C-9F1D5AA820DB";"Что нужно сделать до Нового года";"chto-nuzhno-sdelat-do-novogo-goda";"OpDmGJOqJAY";"50 дел, которые нужно успеть сделать до Нового года - Амител";"http://www.amic.ru/voprosdnya/316440/&sa=U&ved=0ahUKEwimqYLG1e3XAhUQleAKHUHGDOUQFggnMAQ&usg=AOvVaw3m4tqu0lvJN38lP";"11 ноя 2015 ... До Нового года осталось всего 50 дней, а это значит, что пора начинать готовиться к зимней сказке. Сегодня мы вспомним 50 дел, которые нужно успеть сделать до боя курантов. Рекомендуем не откладывать их в долгий ящик, чтобы предновогодняя суета принесла только радость и ...";"12 вещей, которые нужно сделать до Нового года - Life Design";"https://www.lifedesign.one/before-new-year&sa=U&ved=0ahUKEwimqYLG1e3XAhUQleAKHUHGDOUQFgguMAU&usg=AOvVaw2pP-xkiP5hXgjTz";"До Нового года осталось совсем немного, а нужно еще столько всего успеть! Команда Life Design поделилась списком вещей, которые стоит сделать еще в 2016.";"10 вещей, которые надо сделать до Нового года / Портал ...";"http://samosoverhenstvovanie.ru/10-veshei-kotorie-nado-sdelat-do-novogo-goda/&sa=U&ved=0ahUKEwimqYLG1e3XAhUQleAKHUHGDOUQFgg0MAY&usg=AOvVaw2Tl8fPvE-XYcLrY";"Я решила предложить вам свой список 10 вещей которые надо успеть сделать до нового года, который я составила в преддверии Нового года.";"Что нужно успеть сделать до Нового Года? - Grc-eka";"http://www.grc-eka.ru/uspeh/chto-nuzhno-uspet-sdelat-do-novogo-goda.html&sa=U&ved=0ahUKEwimqYLG1e3XAhUQleAKHUHGDOUQFgg5MAc&usg=AOvVaw1vs_e8yVrUFlR_V";"До Нового года осталось 3 недели, но до его наступления надо успеть сделать очень много! С чего начать? Как ничего не забыть? И что надо сделать обязательно??? Итак... 1. Отдайте долги! В Новый год надо входить легко и с радостью — не тащите за собой старые долги. Если вы занимали деньги ..."
"A0D3EBFD-9906-0614-9F89-72045CD63005";"Интересные идеи для украшения новогодней елки";"interesnye-idei-dlya-ukrasheniya-novogodney-elki";"k8DYFpph1IA";"Идеи для украшения елки к Новому году 2017 | Факти";"http://fakty.ictv.ua/ru/lifestyle/20161216-ideyi-dlya-prykrashannya-yalynky-do-novogo-roku-2017/&sa=U&ved=0ahUKEwiIxeLO1e3XAhUxY98KHYJODnUQFgg0MAg&usg=AOvVaw1GCoA9n-21Sub-H";"Ничто так не привлекает внимание в новогоднюю ночь, как яркая елка с мерцающими огнями, воспринимаемая как главный символ этого праздника. ... Узнайте, как украсить дом на новый год 2018: идеи декора, полезные советы и рекомендации по оформлению комнат в канун года Желтой Собаки . О том ...";"Как украсить елку в 2018 году: выбор гирлянд и игрушек, способы ...";"http://dom-mechti.com/pomeshheniya/prazdnichnyj-dekor/elka.html&sa=U&ved=0ahUKEwiIxeLO1e3XAhUxY98KHYJODnUQFgg7MAk&usg=AOvVaw3ji0-MeLWHdGmnc";"15 сен 2017 ... Как красиво украсить елку в 2018 году. Оригинальные украшения новогодней елки 2018: идеи, варианты. Украшение елки шарами, бантами, игрушками, бумагой.";"100 прикольных идей: Как украсить елку на новый год 2018 на ...";"https://ratatum.com/kak-udivit-gostej-ukrashaem-novogodnjuju-elku-2018/&sa=U&ved=0ahUKEwiIxeLO1e3XAhUxY98KHYJODnUQFghBMAo&usg=AOvVaw1tdnj6IVnYTZRys";"Ищите идеи на тему «Новогодняя елка своими руками» и сохраняйте их в Pinterest. | Посмотрите больше идей на темы Бумажные рождественские елки, Праздничные поделки и Рождественские поделки.";"Более 25 лучших идей на тему «Новогодняя елка своими руками ...";"https://ru.pinterest.com/explore/%25D0%25BD%25D0%25BE%25D0%25B2%25D0%25BE%25D0%25B3%25D0%25BE%25D0%25B4%25D0%25BD%25D1%258F%25D1%258F-%25D0%25B5%25D0%25BB%25D0%25BA%25D0%25B0-%25D1%2581%25D0%25B2%25D0%25BE%25D0%25B8%25D0%25BC%25D0%25B8-%25D1%2580%25D1%2583%25D0%25BA%25D0%25B0%25D0%25BC%25D0%25B8/&sa=U&ved=0ahUKEwiIxeLO1e3XAhUxY98KHYJODnUQFghHMAs&usg=AOvVaw3e_1sDzVu-GYvg1";"Ищите идеи на тему «Новогодние украшения» и сохраняйте их в Pinterest. | Посмотрите больше идей на темы Рождественские изделия, Рождественские поделки и Ленты."
"6D2BE7FA-15E5-49CB-E91A-289094A7EDB2";"Какое шампанское лучше всего выбрать на Новый год";"kakoe-shampanskoe-luchshe-vsego-vybrat-na-novyy-god";"14XPa78jESk";"Как выбрать шампанское на Новый год? Руководство покупателя.";"http://ferrum-body.ru/kak-vyibrat-shampanskoe-na-novyiy-god.html&sa=U&ved=0ahUKEwiEspXl1e3XAhWlm-AKHcYxBqMQFgglMAM&usg=AOvVaw3WS_zZ-Iz3jAKMF";"25 дек 2015 ... Затем идет красивая сервировка стола под советские фильмы и томительное ожидание полночи, как сигнала к поглощению всего сделанного . Началом отсчета служит выступление президента и поднятие бокалов с шампанским под бой курантов. Получается, что наступление Нового года ...";"Какое на Новый год лучше выбрать шампанское - Alko-Planeta.ru";"http://alko-planeta.ru/shampanskoe/na-novyj-god.html&sa=U&ved=0ahUKEwiEspXl1e3XAhWlm-AKHcYxBqMQFggtMAQ&usg=AOvVaw2O3XvqG6ueBl5DM";"25 авг 2017 ... Так повелось, что в праздничную ночь нужно непременно откупорить бутылочку игристого напитка и насладиться атмосферой торжества. Чтобы это произошло, за несколько недель или дней до праздника мы зачастую задаемся вопросом – какое лучше выбрать шампанское на Новый год?";"Как выбрать Шампанское на Новый год? Полезные советы";"http://new-year-party.ru/kak-vybrat-shampanskoe-na-novyj-god/&sa=U&ved=0ahUKEwiEspXl1e3XAhWlm-AKHcYxBqMQFggzMAU&usg=AOvVaw1fIqmLGwPMOxN9H";"Как выбрать хорошее шампанское на Новогодний праздник? Несколько полезных ... Ни в одной семье Новый год не обходится без бутылки шампанского. В России эту .... Лучше всего выбирать продукт именно этого производства, но цена будет выше. бродильным (акратофорным) способом. Жидкость ...";"Как выбрать шампанское на Новый год - Кулинямка";"http://kulinyamka.ru/vse-dlya-prazdnika/kak-vibrat-shampanskoe-na-noviy-god.html&sa=U&ved=0ahUKEwiEspXl1e3XAhWlm-AKHcYxBqMQFgg5MAY&usg=AOvVaw0_AHCSZvAtJrk-X";"Чем оно отличается от обычного игристого вина, кем производится, из каких сортов винограда, как выглядит? В общем, как выбрать шампанское на Новый год, на тот самый торжественный момент."
"3BA04199-9485-3A0F-5956-FFDDD6F9D5AF";"Как нарядить елку в 2016 году";"kak-naryadit-elku-v-2016-godu";"aI60IzY6T00";"Как украсить елку в 2018 году: выбор гирлянд и игрушек, способы ...";"http://dom-mechti.com/pomeshheniya/prazdnichnyj-dekor/elka.html&sa=U&ved=0ahUKEwjmjYf61e3XAhUCheAKHWEGCm4QFggwMAc&usg=AOvVaw3TBrvV1pDpH1_wB";"16 дек 2016 ... В преддверии волшебных праздников пришла пора подумать о том, как украсить елку на Новый год 2017, да так, чтобы это было не только красиво и стильно, но и.";"Идеи для украшения елки к Новому году 2017 | Факти";"http://fakty.ictv.ua/ru/lifestyle/20161216-ideyi-dlya-prykrashannya-yalynky-do-novogo-roku-2017/&sa=U&ved=0ahUKEwjmjYf61e3XAhUCheAKHWEGCm4QFgg2MAg&usg=AOvVaw0loC4x_2bkkzC7G";"21 сен 2017 ... Очень легко потеряться в современном разнообразии декора для елки. Ниже приведены самые интересные варианты как украсить елку, а также рекомендации по использованию украшений в 2017 году. Читайте дальше, чтобы понять, как украсить елку в этом году правильно!";"105 идей как украсить елку в 2017 году - HappyModern.RU";"http://happymodern.ru/kak-ukrasit-elku-v-2016-godu/&sa=U&ved=0ahUKEwjmjYf61e3XAhUCheAKHWEGCm4QFgg9MAk&usg=AOvVaw1o_wIzVEiWppnO1";"10 май 2015 - 6 мин. - Добавлено пользователем 2016.life https://goo.gl/w796wX Как украсить елку на Новый год 2017 - советы дизайнера https://2016.life.";"Как нарядить елку в 2016 году - украшение елки (+фото)";"http://glamius.ru/kak-naryadit-elku-v-2016-godu&sa=U&ved=0ahUKEwjmjYf61e3XAhUCheAKHWEGCm4QFghJMAs&usg=AOvVaw0Mn37XnegBmEmQG";"Украсить елку стильно — настоящее искусство, доступное далеко не каждому. Если посмотреть фото, как рекомендуют наряжать елку в 2018 году , то можно заметить, что в тренде по-прежнему лаконичность и приверженность к выдержанной цветовой гамме. Предлагаем познакомиться с фотоидеями, ..."
"B92CA269-1BA0-B119-FA61-5C550FE23F3C";"Как сделать снеговика из носков";"kak-sdelat-snegovika-iz-noskov";"2lnMTuIKWvk";"Снеговик из носка своими руками - InfoNIAC.ru";"https://www.infoniac.ru/news/Snegovik-iz-noska-svoimi-rukami.html&sa=U&ved=0ahUKEwiqgLWP1u3XAhXxSd8KHRENDSYQFggyMAk&usg=AOvVaw30P4FCYxYA_sjLS";"21 окт 2012 ... Ну вот и мои красавцы. Делать их одно удовольствие!!! Быстро и очень увлекательно, особенно придумывать наряды и моделировать шапочки. За вдохновение и хороший МК хочу от души поблагодарить. Iulia Юля http:// stranamasterov.ru/node/260406?c=favorite и Мария Кац ...";"И снова снеговики из носков + мои дополнения | Страна Мастеров";"http://stranamasterov.ru/node/440810&sa=U&ved=0ahUKEwiqgLWP1u3XAhXxSd8KHRENDSYQFgg4MAo&usg=AOvVaw1857LBSMjEf9dNS";"11 дек 2013 ... Снеговик из носков. Скоро Новый год и я хочу предложить вам сделать своими руками симпатичного снеговика. Делать его совсем не сложно, справится даже ребен.";"Снеговик из носков. - Журнал Сделай сам";"http://mnogo-idei.com/snegovik-iz-noskov/&sa=U&ved=0ahUKEwiqgLWP1u3XAhXxSd8KHRENDSYQFgg_MAs&usg=AOvVaw038rJQ6wadhiIwS";"В своей статье я хочу вам рассказать, как можно быстро и очень простор сделать красивого снеговика из обычных носков. Для лучшего результата советую использовать разные носочки, и желательно, чтобы один носок был белый, а другой разноцветный (здесь возможны любые варианты, и чем ярче ...";"Как сделать снеговика из обычных носков | Newpix.ru ...";"http://newpix.ru/kak-sdelat-snegovika-iz-obychnyx-noskov&sa=U&ved=0ahUKEwiqgLWP1u3XAhXxSd8KHRENDSYQFghGMAw&usg=AOvVaw2b55Uv2ebMQV4zZ";"В этой статье мы расскажем вам о том, как сделать снеговика своими руками . Вы узнаете, как сделать снеговика из бумаги, как сделать снеговика из ниток, как сделать снеговика из носка и многое другое. Самодельный снеговик - замечательная поделка к Новому году. Его можно поставить под елочку ..."
"7B46B6EF-907D-4AD4-52A2-89D840AEE6AE";"Как просто украсить зимнее окно";"kak-prosto-ukrasit-zimnee-okno";"eWDOV3nht-w";"Более 25 лучших идей на тему «Украшение окон» на Pinterest ...";"https://ru.pinterest.com/explore/%25D1%2583%25D0%25BA%25D1%2580%25D0%25B0%25D1%2588%25D0%25B5%25D0%25BD%25D0%25B8%25D0%25B5-%25D0%25BE%25D0%25BA%25D0%25BE%25D0%25BD/&sa=U&ved=0ahUKEwjXxKCm1u3XAhVLNd8KHU7XABYQFggrMAc&usg=AOvVaw3joRX6woMHmioCm";"26 сен 2017 ... Украшение окон к Новому году из бумаги: трафареты 2017 года и лучшие идеи, как стильно и просто украсить окна в Новый год; гирлянды из ... Как создаются шедевры на окна; Способы использования трафаретов; Зимний пейзаж на окне из зубной пасты; Креативные идеи для праздника ...";"Украшение окон к Новому году из бумаги: трафареты 2017!";"http://happymodern.ru/ukrashenie-okon-k-novomu-godu-iz-bumagi-trafarety-2017/&sa=U&ved=0ahUKEwjXxKCm1u3XAhVLNd8KHU7XABYQFggwMAg&usg=AOvVaw0fkxGeafllQn1yL";"28 ноя 2016 ... Рассказываем, как легко и просто украсить окна к Новому году.";"Как оригинально украсить окна на Новый год - Амител";"http://www.amic.ru/news/376233/&sa=U&ved=0ahUKEwjXxKCm1u3XAhVLNd8KHU7XABYQFgg4MAk&usg=AOvVaw1H3Dlj4QVg2Iok1";"Как украсить окна на Новый год – украшение из бумаги (трафареты, рисунки ), картона, пенопласта, веревки, вытынанки, витражи и т.д. ... окон шишками; Заснеженные пенопластом окна – просто и красиво; Ажурные снежки как оконное украшение; Украшение окон на год Желтой Земляной Собаки!";"Украшение окон к Новому году 2018 своими руками ...";"http://moydomik.net/okna/aksessuary/437-ukrashenie-okon-novomu-godu.html&sa=U&ved=0ahUKEwjXxKCm1u3XAhVLNd8KHU7XABYQFgg_MAo&usg=AOvVaw1RCsCEa-aa7K7GM";"11 окт 2017 ... Украшение окон к Новому году 2018 своими руками — это не просто дань традиции и простой способ декорирования помещения в преддверии главного зимнего праздника. Это очень интересное творческое занятие, которое объединяет взрослых и детей, развивает креативность и дарит ..."
"17AA37BA-851B-0B11-5C02-C1B2090134CD";"Как сделать новогодний венок из ротанга";"kak-sdelat-novogodniy-venok-iz-rotanga";"PHmd827q2bM";"Делаем новогодний венок из ротанга - Ева.Ру";"https://eva.ru/house-and-hobby/read-delaem-novogodnij-venok-iz-rotanga-28674.htm&sa=U&ved=0ahUKEwjr1Puw1u3XAhUkhOAKHZYzCKgQFggxMAk&usg=AOvVaw002S7goARxth2X0";"24 фев 2014 ... Сделать новогодний венок своими руками на самом деле очень легко и необязательно его покупать в магазине за большие деньги. ... Помимо шкурок цитрусовых для изготовления новогодних венков широко используют шишки, шарики ротанга, палочки корицы, веточки омелы, бересклета, ...";"Венок новогодний своими руками. Как сделать? Пошаговые ...";"https://masterclassy.ru/podelki/podelki-k-prazdnikam/8059-venok-novogodniy-svoimi-rukami-kak-sdelat-poshagovye-master-klassy.html&sa=U&ved=0ahUKEwjr1Puw1u3XAhUkhOAKHZYzCKgQFgg3MAo&usg=AOvVaw2MZ5sHC05Rv68gl";"Венок новогодний. Выполнен в технике плетение из бумажной лозы. светло зеленого цвета, декорирован искусственными сосновыми веточками, шишкой и мишурой. Покрыт акриловым лаком с блестками. Очень красиво переливается при освещении. Диаметр 21,5см. можно сделать на заказ в другом ...";"Более 25 лучших идей на тему «Венок из лозы» на Pinterest ...";"https://ru.pinterest.com/explore/%25D0%25B2%25D0%25B5%25D0%25BD%25D0%25BE%25D0%25BA-%25D0%25B8%25D0%25B7-%25D0%25BB%25D0%25BE%25D0%25B7%25D1%258B/&sa=U&ved=0ahUKEwjr1Puw1u3XAhUkhOAKHZYzCKgQFgg-MAs&usg=AOvVaw3kRmanLR2CGOsA8";"И, самое приятное, что венок из натурального материала — лозы — может сделать любой человек, не затратив на это практически ничего, кроме .... Венок из природных материалов, Как сделать, венок из веток, венок из шишек, Новогодний венок мастер-класс , Новогодний венок своими руками, ...";"Более 25 лучших идей на тему «Венок из веток» на Pinterest ...";"https://ru.pinterest.com/explore/%25D0%25B2%25D0%25B5%25D0%25BD%25D0%25BE%25D0%25BA-%25D0%25B8%25D0%25B7-%25D0%25B2%25D0%25B5%25D1%2582%25D0%25BE%25D0%25BA/&sa=U&ved=0ahUKEwjr1Puw1u3XAhUkhOAKHZYzCKgQFghDMAw&usg=AOvVaw3gGAjkecjOCmCab";"Мы продолжаем тему рождственских венков, и на этот раз подробнее остановимся на рождественских венках, скрученых из веток и прутьев. Сначала я расскажу, как сделать основу для такого рождественского венка, а потом мы ее будем декорировать бантиками, шишками, игрушками, цветами, ягодами, ..."
"8E84F15F-63F3-995C-062B-946E5E1E4CA7";"Чем опасна новогодняя пиротехника";"chem-opasna-novogodnyaya-pirotehnika";"7vptz48yNW0";"Чем опасна пиротехника? - Бах-Бах.ру";"https://www.bah-bah.ru/blog/chem-opasna-pirotehnika/&sa=U&ved=0ahUKEwja4JPG1u3XAhWFhOAKHUQzBDwQFggkMAM&usg=AOvVaw2ervYCWMEkOz481";"... резкая противоположность им – существенная вероятность нанесения вреда здоровью. Многие люди в новогодние праздники, благодаря алкоголю и, как следствие, прекрасному настроению, игнорируют правила безопасности, а это неизбежно приводит к безрадостному итогу. чем опасна пиротехника ...";"Три мифа о пиротехнике в Приморье, или Как не подорвать себя ...";"https://ria.ru/vl/20131226/986500747.html&sa=U&ved=0ahUKEwja4JPG1u3XAhWFhOAKHUQzBDwQFggpMAQ&usg=AOvVaw3KaeoSC_4LesiUg";"26 дек 2013 ... Это зависит как от того, кто его запускает, так и от того, кто и как его продает ", — развеял первый миф о новогодней пиротехнике инспектор пожарного надзора ... По его словам, многие люди просто не понимают, что все, что может взорваться и содержит порох, — реально опасно. То, что ...";"НОВОГОДНЯЯ ПИРОТЕХНИКА ОПАСНА - 18 Декабря 2010 ...";"http://sector-cz-koms.at.ua/news/novogodnjaja_pirotekhnika_opasna/2010-12-18-163&sa=U&ved=0ahUKEwja4JPG1u3XAhWFhOAKHUQzBDwQFggwMAU&usg=AOvVaw0xOX7LhQ7Na_6lX";"Новогодняя пиротехника отличается от новогодних, к примеру, мандаринов тем, что ее нельзя давать детям. Выдайте вундеркиндам побольше бенгальских огней и держите их в поле своего зрения и подальше от мест настоящих взрывов. Напомните им, что большое видится на расстоянии. По крайней ...";"Чем опасна новогодняя пиротехника - Subscribe.Ru";"http://subscribe.ru/group/lajfhak-poleznyie-sovetyi-na-kazhdyij-den/11352492/&sa=U&ved=0ahUKEwja4JPG1u3XAhWFhOAKHUQzBDwQFgg1MAY&usg=AOvVaw2eMna0j9U5F37qo";"Чем опасна новогодняя пиротехника. В новогодние праздники люди по всему миру устраивают фейерверки. Это не всегда безопасно. Чем же грозит неправильное использование пиротехники. Далее ..."
"CEB33C01-4E15-CEB3-A045-A3300D96CA99";"Как украсить дом и елку к встрече года Огненной Обезьяны";"kak-ukrasit-dom-i-elku-k-vstreche-goda-ognennoy-obezyany-";"EMutfp9Bkdw";"Как и чем украсить дом, елку и новогодний стол - ИА Хакасия";"http://www.19rus.info/index.php/obshchestvo/item/41258-kak-i-chem-ukrasit-dom-elku-i-novogodnij-stol&sa=U&ved=0ahUKEwjUrOne1u3XAhWFRt8KHcLWAoIQFggqMAc&usg=AOvVaw3ZEDfaTrnneuSr7";"Новый год – праздник для всей семьи. Праздничное настроение зависит от различных мелочей, среди которых елка и украшение дома. 2016 год - время Огненной обезьяны. Это достаточно эксцентричное животное с частой сменой настроения. Как украсит елку и дом, чтобы обезьяна помогала вам в  ...";"Как украсить елку и дом для встречи 2016 года? - Новый год";"http://novygod.nastupaet.ru/sovety/kak-ukrasit-elku-i-dom-dlia-vstrechi-2016-goda&sa=U&ved=0ahUKEwjUrOne1u3XAhWFRt8KHcLWAoIQFggwMAg&usg=AOvVaw27BOzDHMfJiBkoz";"23 дек 2015 ... как украсить дом и елку к встрече Нового 2016 года.";"Как встречать 2016 год Огненной Обезьяны. Украшаем дом и елку";"http://kvaki.net/kak-vstrechat-2016-god-ognennoy-obezyanyi-ukrashaem-dom-i-elku/&sa=U&ved=0ahUKEwjUrOne1u3XAhWFRt8KHcLWAoIQFgg1MAk&usg=AOvVaw2ci1xtVVijWDP9O";"5 дек 2014 ... Для эксцентричной Обезьяны ничто не будет чересчур, это нужно иметь в виду, чтобы безупречно украсить дом на Новый 2016 год. Чем больше украшений – тем лучше! Так что ... Как и чем украсить новогоднюю елку – 2016. Наряжая елку для встречи Нового 2016 года, проявите фантазию.";"Как встречать Новый год 2016 - год Красной Огненной Обезьяны ...";"http://www.milosskaya.ru/astrologiya/534-kak-vstrechat-novyy-god-2016-god-krasnoy-ognennoy-obezyany.html&sa=U&ved=0ahUKEwjUrOne1u3XAhWFRt8KHcLWAoIQFgg7MAo&usg=AOvVaw0r6X2RTS6VQBVOH";"Наступающий 2016 год по Восточному гороскопу пройдет под знаком Огненной Обезьяны. Чтобы привлечь удачу, сопутствующую всем начинаниям в следующем году, нужно «задобрить» этого забавного, но одновременно своенравного зверька. Для этого стоит правильно организовать встречу Нового ..."
"05126EFB-6E37-3B4A-ECDF-7E0FBD88B4CA";"Как сделать новогоднюю игрушку из фетра";"kak-sdelat-novogodnyuyu-igrushku-iz-fetra";"BzB7v74uUhQ";"B7D11852-0304-828D-B82D-7484648A7305";"Как выбрать электрическую елочную гирлянду";"kak-vybrat-elektricheskuyu-elochnuyu-girlyandu";"aW_IWEhPUEo";"Как выбрать гирлянду на елку для дома и улицы - Сам электрик";"https://samelectrik.ru/12-sovetov-po-vyboru-novogodnej-girlyandy.html&sa=U&ved=0ahUKEwjU34Lv1u3XAhVISt8KHVM_BhsQFggmMAM&usg=AOvVaw1w_Bf2BWhZ1u-uq";"30 окт 2015 ... 12 актуальных советов о том, как выбрать качественную и красивую гирлянду на елку для дома или улицы. Фотогалерея стильных электрогирлянд.";"Как правильно выбрать электрическую гирлянду на новогоднюю ...";"http://www.taganrozhenka.ru/polezno-info/163-kak-pravilno-vybrat-elektricheskuyu-girlyandu-na-novogodnyuyu-elku.html&sa=U&ved=0ahUKEwjU34Lv1u3XAhVISt8KHVM_BhsQFgguMAQ&usg=AOvVaw0fcPLHuojMWf1Yu";"Елочные гирлянды – небезопасный товар с точки зрения пожарной безопасности, поэтому у них обязательно должны иметься ссылки на пожарный сертификат. Также должны присутствовать документы соответствия данного товара установленному ГОСТу. Не стоит покупать гирлянду, если таковых ...";"Как выбрать гирлянду на Новый год - женский сайт Орехово-Зуево";"http://www.oz-lady.ru/kak-vibrat-girlyandu-na-noviy-god.html&sa=U&ved=0ahUKEwjU34Lv1u3XAhVISt8KHVM_BhsQFgg0MAU&usg=AOvVaw3_LnW0eagWRn_zi";"Как выбрать гирлянду на Новый год красивую и безопасную. ... Елочная гирлянда - это просто шнур из проводков с лампочками. И разместить его ... Теперь вы знаете, как выбрать электрическую гирлянду на Новый год, и пусть она вас радует как можно дольше своими волшебными огоньками! 1; 2; 3; 4; 5.";"Как выбрать электрическую елочную гирлянду Стол, елка ...";"https://www.kakprosto.ru/kak-920084-kak-vybrat-elektricheskuyu-elochnuyu-girlyandu&sa=U&ved=0ahUKEwjU34Lv1u3XAhVISt8KHVM_BhsQFgg6MAY&usg=AOvVaw386t00_wfbWTkNY";"Яркое новогоднее украшение – электрическая гирлянда – озаряет наш Новый год уже более ста лет. За это время она очень сильно изменилась."
